Year Lat Lon PMDI
863 36.25 -108.25 -0.32
864 36.25 -108.25 -1.05
865 36.25 -108.25 -0.48
866 36.25 -108.25 0.17
867 36.25 -108.25 -2.51
868 36.25 -108.25 -2.63
869 36.25 -108.25 1.65
870 36.25 -108.25 -1.27
871 36.25 -108.25 0.92
872 36.25 -108.25 -0.58
873 36.25 -108.25 0.73
874 36.25 -108.25 -0.99
875 36.25 -108.25 -1.68
876 36.25 -108.25 2.47
877 36.25 -108.25 -0.77
878 36.25 -108.25 -3.43
879 36.25 -108.25 -0.94
880 36.25 -108.25 -0.3
881 36.25 -108.25 0.41
882 36.25 -108.25 -1.78
883 36.25 -108.25 -1.7
884 36.25 -108.25 -3.41
885 36.25 -108.25 -0.28
886 36.25 -108.25 1.2
887 36.25 -108.25 1.53
888 36.25 -108.25 0.67
889 36.25 -108.25 -1.14
890 36.25 -108.25 2.29
891 36.25 -108.25 -0.18
892 36.25 -108.25 -2.8
893 36.25 -108.25 1.84
894 36.25 -108.25 -0.47
895 36.25 -108.25 -0.66
896 36.25 -108.25 2.03
897 36.25 -108.25 1.98
898 36.25 -108.25 2.2
899 36.25 -108.25 6.76
900 36.25 -108.25 -0.46
901 36.25 -108.25 -3.31
902 36.25 -108.25 0.46
903 36.25 -108.25 -1.27
904 36.25 -108.25 -0.19
905 36.25 -108.25 2.39
906 36.25 -108.25 -3.13
907 36.25 -108.25 -4.53
908 36.25 -108.25 1.94
909 36.25 -108.25 2.18
910 36.25 -108.25 0.51
911 36.25 -108.25 2.44
912 36.25 -108.25 0.43
913 36.25 -108.25 -0.63
914 36.25 -108.25 -0.39
915 36.25 -108.25 0.35
916 36.25 -108.25 0.31
917 36.25 -108.25 2.82
918 36.25 -108.25 2.19
919 36.25 -108.25 1.72
920 36.25 -108.25 -1.32
921 36.25 -108.25 -0.7
922 36.25 -108.25 -2.39
923 36.25 -108.25 -2.05
924 36.25 -108.25 -3.46
925 36.25 -108.25 0.72
926 36.25 -108.25 1.85
927 36.25 -108.25 -0.41
928 36.25 -108.25 2.23
929 36.25 -108.25 1.31
930 36.25 -108.25 -2.21
931 36.25 -108.25 -0.11
932 36.25 -108.25 0.82
933 36.25 -108.25 0.92
934 36.25 -108.25 -0.99
935 36.25 -108.25 -1.07
936 36.25 -108.25 0.17
937 36.25 -108.25 -1.59
938 36.25 -108.25 0.99
939 36.25 -108.25 -0.2
940 36.25 -108.25 0.19
941 36.25 -108.25 1.68
942 36.25 -108.25 1.07
943 36.25 -108.25 0.01
944 36.25 -108.25 0.16
945 36.25 -108.25 1.32
946 36.25 -108.25 2.68
947 36.25 -108.25 0.22
948 36.25 -108.25 0.48
949 36.25 -108.25 2.65
950 36.25 -108.25 0.06
951 36.25 -108.25 -2.57
952 36.25 -108.25 -0.88
953 36.25 -108.25 -0.13
954 36.25 -108.25 -3.41
955 36.25 -108.25 -1.51
956 36.25 -108.25 2.62
957 36.25 -108.25 -1.41
958 36.25 -108.25 -2.32
959 36.25 -108.25 1.68
960 36.25 -108.25 4.76
961 36.25 -108.25 0.36
962 36.25 -108.25 1.56
963 36.25 -108.25 2.23
964 36.25 -108.25 0.33
965 36.25 -108.25 0.73
966 36.25 -108.25 4.03
967 36.25 -108.25 2.81
968 36.25 -108.25 -0.48
969 36.25 -108.25 -2.48
970 36.25 -108.25 1.41
971 36.25 -108.25 0.18
972 36.25 -108.25 -3.65
973 36.25 -108.25 3.37
974 36.25 -108.25 1.14
975 36.25 -108.25 -2.84
976 36.25 -108.25 -1.15
977 36.25 -108.25 1.76
978 36.25 -108.25 -1.04
979 36.25 -108.25 -0.89
980 36.25 -108.25 -4.53
981 36.25 -108.25 -4.42
982 36.25 -108.25 0.1
983 36.25 -108.25 -0.79
984 36.25 -108.25 -2.3
985 36.25 -108.25 0.82
986 36.25 -108.25 2.36
987 36.25 -108.25 4.31
988 36.25 -108.25 6.18
989 36.25 -108.25 8.11
990 36.25 -108.25 -0.11
991 36.25 -108.25 -3.5
992 36.25 -108.25 -3
993 36.25 -108.25 -2.72
994 36.25 -108.25 0.45
995 36.25 -108.25 1.09
996 36.25 -108.25 1.58
997 36.25 -108.25 0.59
998 36.25 -108.25 0.16
999 36.25 -108.25 -2.39
1000 36.25 -108.25 1.4
1001 36.25 -108.25 -1.97
1002 36.25 -108.25 -1.93
1003 36.25 -108.25 -1.69
1004 36.25 -108.25 -0.97
1005 36.25 -108.25 -4.49
1006 36.25 -108.25 -0.86
1007 36.25 -108.25 1.94
1008 36.25 -108.25 0.72
1009 36.25 -108.25 -2.13
1010 36.25 -108.25 -1.58
1011 36.25 -108.25 -0.54
1012 36.25 -108.25 -0.21
1013 36.25 -108.25 -1.53
1014 36.25 -108.25 -3
1015 36.25 -108.25 0.19
1016 36.25 -108.25 1.85
1017 36.25 -108.25 0.96
1018 36.25 -108.25 -0.74
1019 36.25 -108.25 -2.54
1020 36.25 -108.25 2.13
1021 36.25 -108.25 0.87
1022 36.25 -108.25 -1.02
1023 36.25 -108.25 0.15
1024 36.25 -108.25 3.6
1025 36.25 -108.25 1.73
1026 36.25 -108.25 1.11
1027 36.25 -108.25 -0.38
1028 36.25 -108.25 0.62
1029 36.25 -108.25 1.75
1030 36.25 -108.25 -0.37
1031 36.25 -108.25 -1.5
1032 36.25 -108.25 -0.79
1033 36.25 -108.25 0.05
1034 36.25 -108.25 0.63
1035 36.25 -108.25 -3.43
1036 36.25 -108.25 -2.99
1037 36.25 -108.25 -0.38
1038 36.25 -108.25 -0.62
1039 36.25 -108.25 -1.04
1040 36.25 -108.25 -0.45
1041 36.25 -108.25 -2.32
1042 36.25 -108.25 0.82
1043 36.25 -108.25 -0.44
1044 36.25 -108.25 -1.93
1045 36.25 -108.25 0.43
1046 36.25 -108.25 -0.94
1047 36.25 -108.25 0.85
1048 36.25 -108.25 -2.57
1049 36.25 -108.25 0.4
1050 36.25 -108.25 2.16
1051 36.25 -108.25 0.82
1052 36.25 -108.25 4.44
1053 36.25 -108.25 1.42
1054 36.25 -108.25 1.29
1055 36.25 -108.25 -0.46
1056 36.25 -108.25 0.43
1057 36.25 -108.25 1.19
1058 36.25 -108.25 0.99
1059 36.25 -108.25 0.15
1060 36.25 -108.25 2.92
1061 36.25 -108.25 2.92
1062 36.25 -108.25 0.06
1063 36.25 -108.25 2.58
1064 36.25 -108.25 3.34
1065 36.25 -108.25 7.75
1066 36.25 -108.25 2.42
1067 36.25 -108.25 -3.86
1068 36.25 -108.25 -2.74
1069 36.25 -108.25 -0.01
1070 36.25 -108.25 1.53
1071 36.25 -108.25 -0.52
1072 36.25 -108.25 2.08
1073 36.25 -108.25 0.28
1074 36.25 -108.25 0.04
1075 36.25 -108.25 -0.71
1076 36.25 -108.25 1.69
1077 36.25 -108.25 1.58
1078 36.25 -108.25 0.01
1079 36.25 -108.25 2.91
1080 36.25 -108.25 3.26
1081 36.25 -108.25 -1.12
1082 36.25 -108.25 2.61
1083 36.25 -108.25 -0.78
1084 36.25 -108.25 0.96
1085 36.25 -108.25 -2.54
1086 36.25 -108.25 -1.53
1087 36.25 -108.25 3.47
1088 36.25 -108.25 2.68
1089 36.25 -108.25 0.45
1090 36.25 -108.25 -4.44
1091 36.25 -108.25 -3.43
1092 36.25 -108.25 0.48
1093 36.25 -108.25 -1.17
1094 36.25 -108.25 -0.77
1095 36.25 -108.25 0.5
1096 36.25 -108.25 1.42
1097 36.25 -108.25 -1.87
1098 36.25 -108.25 -1.71
1099 36.25 -108.25 -3.14
1100 36.25 -108.25 -0.01
1101 36.25 -108.25 -0.27
1102 36.25 -108.25 2.08
1103 36.25 -108.25 0.75
1104 36.25 -108.25 0.01
1105 36.25 -108.25 0.22
1106 36.25 -108.25 0.01
1107 36.25 -108.25 -1.06
1108 36.25 -108.25 -1.25
1109 36.25 -108.25 1.04
1110 36.25 -108.25 1.71
1111 36.25 -108.25 -0.08
1112 36.25 -108.25 1.72
1113 36.25 -108.25 0.72
1114 36.25 -108.25 1.12
1115 36.25 -108.25 1.99
1116 36.25 -108.25 5.96
1117 36.25 -108.25 4.41
1118 36.25 -108.25 1.99
1119 36.25 -108.25 1.13
1120 36.25 -108.25 1.74
1121 36.25 -108.25 -2.06
1122 36.25 -108.25 1.97
1123 36.25 -108.25 -0.17
1124 36.25 -108.25 1.74
1125 36.25 -108.25 0.44
1126 36.25 -108.25 -2.06
1127 36.25 -108.25 -0.07
1128 36.25 -108.25 2.38
1129 36.25 -108.25 4.44
1130 36.25 -108.25 0.12
1131 36.25 -108.25 -3
1132 36.25 -108.25 -1.18
1133 36.25 -108.25 -0.97
1134 36.25 -108.25 -2.32
1135 36.25 -108.25 -1.33
1136 36.25 -108.25 -0.17
1137 36.25 -108.25 -0.44
1138 36.25 -108.25 -1.42
1139 36.25 -108.25 0.47
1140 36.25 -108.25 -2.28
1141 36.25 -108.25 1.01
1142 36.25 -108.25 1.04
1143 36.25 -108.25 -0.6
1144 36.25 -108.25 -0.71
1145 36.25 -108.25 0.9
1146 36.25 -108.25 -3.14
1147 36.25 -108.25 -2.51
1148 36.25 -108.25 -2.34
1149 36.25 -108.25 -1.21
1150 36.25 -108.25 -4.35
1151 36.25 -108.25 -3.44
1152 36.25 -108.25 2.47
1153 36.25 -108.25 0.37
1154 36.25 -108.25 -1.54
1155 36.25 -108.25 1.14
1156 36.25 -108.25 -2.42
1157 36.25 -108.25 -2.31
1158 36.25 -108.25 -3.39
1159 36.25 -108.25 1.6
1160 36.25 -108.25 2.14
1161 36.25 -108.25 -2.41
1162 36.25 -108.25 2.77
1163 36.25 -108.25 3.97
1164 36.25 -108.25 0.89
1165 36.25 -108.25 1.5
1166 36.25 -108.25 -2.63
1167 36.25 -108.25 0.42
1168 36.25 -108.25 -1.19
1169 36.25 -108.25 -3.05
1170 36.25 -108.25 0.79
1171 36.25 -108.25 2.91
1172 36.25 -108.25 0.32
1173 36.25 -108.25 1.88
1174 36.25 -108.25 -1.44
1175 36.25 -108.25 -2.11
1176 36.25 -108.25 -0.74
1177 36.25 -108.25 -2.41
1178 36.25 -108.25 0.67
1179 36.25 -108.25 0.52
1180 36.25 -108.25 1.64
1181 36.25 -108.25 0.91
1182 36.25 -108.25 -1.81
1183 36.25 -108.25 -0.68
1184 36.25 -108.25 3.28
1185 36.25 -108.25 0.21
1186 36.25 -108.25 -3.4
1187 36.25 -108.25 -1.03
1188 36.25 -108.25 0.16
1189 36.25 -108.25 -0.57
1190 36.25 -108.25 1.6
1191 36.25 -108.25 0.31
1192 36.25 -108.25 -0.63
1193 36.25 -108.25 0.24
1194 36.25 -108.25 0.96
1195 36.25 -108.25 2.66
1196 36.25 -108.25 2.18
1197 36.25 -108.25 3.76
1198 36.25 -108.25 -0.01
1199 36.25 -108.25 -0.8
1200 36.25 -108.25 3.41
1201 36.25 -108.25 3.93
1202 36.25 -108.25 1.88
1203 36.25 -108.25 1.61
1204 36.25 -108.25 0.32
1205 36.25 -108.25 -0.84
1206 36.25 -108.25 -0.82
1207 36.25 -108.25 0.4
1208 36.25 -108.25 -0.16
1209 36.25 -108.25 3.08
1210 36.25 -108.25 1.7
1211 36.25 -108.25 3.42
1212 36.25 -108.25 1.04
1213 36.25 -108.25 0.3
1214 36.25 -108.25 -1.55
1215 36.25 -108.25 -2.33
1216 36.25 -108.25 -2.85
1217 36.25 -108.25 -4.4
1218 36.25 -108.25 -2.26
1219 36.25 -108.25 2.04
1220 36.25 -108.25 0.24
1221 36.25 -108.25 -1.37
1222 36.25 -108.25 0.98
1223 36.25 -108.25 1.24
1224 36.25 -108.25 -0.14
1225 36.25 -108.25 -0.89
1226 36.25 -108.25 0.89
1227 36.25 -108.25 -3.5
1228 36.25 -108.25 1.5
1229 36.25 -108.25 2.6
1230 36.25 -108.25 0.89
1231 36.25 -108.25 1.12
1232 36.25 -108.25 1.26
1233 36.25 -108.25 -1.42
1234 36.25 -108.25 -2.16
1235 36.25 -108.25 0.48
1236 36.25 -108.25 -1.55
1237 36.25 -108.25 0.27
1238 36.25 -108.25 2.91
1239 36.25 -108.25 1.62
1240 36.25 -108.25 -2
1241 36.25 -108.25 1.65
1242 36.25 -108.25 1.64
1243 36.25 -108.25 0.51
1244 36.25 -108.25 0.48
1245 36.25 -108.25 -0.4
1246 36.25 -108.25 -2.21
1247 36.25 -108.25 -1.64
1248 36.25 -108.25 1.41
1249 36.25 -108.25 2.81
1250 36.25 -108.25 -0.97
1251 36.25 -108.25 -4.26
1252 36.25 -108.25 -1.94
1253 36.25 -108.25 0.89
1254 36.25 -108.25 -4.23
1255 36.25 -108.25 0.2
1256 36.25 -108.25 0.69
1257 36.25 -108.25 1.02
1258 36.25 -108.25 -3.76
1259 36.25 -108.25 2.34
1260 36.25 -108.25 0.89
1261 36.25 -108.25 -0.1
1262 36.25 -108.25 1.09
1263 36.25 -108.25 -1.01
1264 36.25 -108.25 -1.03
1265 36.25 -108.25 1.43
1266 36.25 -108.25 0.28
1267 36.25 -108.25 1.43
1268 36.25 -108.25 3.15
1269 36.25 -108.25 2.38
1270 36.25 -108.25 -1.05
1271 36.25 -108.25 1.21
1272 36.25 -108.25 1.01
1273 36.25 -108.25 -2.49
1274 36.25 -108.25 -2.29
1275 36.25 -108.25 2.89
1276 36.25 -108.25 -2.31
1277 36.25 -108.25 -1.47
1278 36.25 -108.25 -2.73
1279 36.25 -108.25 -0.88
1280 36.25 -108.25 -2.34
1281 36.25 -108.25 -1.35
1282 36.25 -108.25 -0.39
1283 36.25 -108.25 -1.87
1284 36.25 -108.25 -0.73
1285 36.25 -108.25 -1.61
1286 36.25 -108.25 -1.47
1287 36.25 -108.25 -0.27
1288 36.25 -108.25 -2.48
1289 36.25 -108.25 -0.73
1290 36.25 -108.25 2.54
1291 36.25 -108.25 -0.77
1292 36.25 -108.25 -1.46
1293 36.25 -108.25 -0.14
1294 36.25 -108.25 -1.03
1295 36.25 -108.25 -2.71
1296 36.25 -108.25 -1.04
1297 36.25 -108.25 -0.86
1298 36.25 -108.25 2.69
1299 36.25 -108.25 -0.2
1300 36.25 -108.25 0.09
1301 36.25 -108.25 2.57
1302 36.25 -108.25 3.58
1303 36.25 -108.25 1.96
1304 36.25 -108.25 0.54
1305 36.25 -108.25 3.93
1306 36.25 -108.25 0.8
1307 36.25 -108.25 -1.95
1308 36.25 -108.25 -0.81
1309 36.25 -108.25 3.68
1310 36.25 -108.25 4.07
1311 36.25 -108.25 1.92
1312 36.25 -108.25 2
1313 36.25 -108.25 7.21
1314 36.25 -108.25 3.46
1315 36.25 -108.25 -0.79
1316 36.25 -108.25 -4.41
1317 36.25 -108.25 -0.58
1318 36.25 -108.25 1.77
1319 36.25 -108.25 2.62
1320 36.25 -108.25 2.28
1321 36.25 -108.25 3.14
1322 36.25 -108.25 0.66
1323 36.25 -108.25 -0.93
1324 36.25 -108.25 -0.87
1325 36.25 -108.25 5.36
1326 36.25 -108.25 4.23
1327 36.25 -108.25 0.87
1328 36.25 -108.25 -0.82
1329 36.25 -108.25 -0.36
1330 36.25 -108.25 3.08
1331 36.25 -108.25 3.18
1332 36.25 -108.25 3.92
1333 36.25 -108.25 4.68
1334 36.25 -108.25 2.04
1335 36.25 -108.25 -1.55
1336 36.25 -108.25 0.79
1337 36.25 -108.25 3.49
1338 36.25 -108.25 -1.88
1339 36.25 -108.25 -0.2
1340 36.25 -108.25 -0.57
1341 36.25 -108.25 -0.68
1342 36.25 -108.25 -0.56
1343 36.25 -108.25 -0.32
1344 36.25 -108.25 0.41
1345 36.25 -108.25 0.65
1346 36.25 -108.25 0.66
1347 36.25 -108.25 -2.12
1348 36.25 -108.25 -1.31
1349 36.25 -108.25 0.56
1350 36.25 -108.25 -2.34
1351 36.25 -108.25 -1.08
1352 36.25 -108.25 -1.55
1353 36.25 -108.25 3.34
1354 36.25 -108.25 3.06
1355 36.25 -108.25 -1.33
1356 36.25 -108.25 2.25
1357 36.25 -108.25 2.86
1358 36.25 -108.25 4.45
1359 36.25 -108.25 2.86
1360 36.25 -108.25 -2.66
1361 36.25 -108.25 -2.03
1362 36.25 -108.25 -1.94
1363 36.25 -108.25 -2
1364 36.25 -108.25 -1.62
1365 36.25 -108.25 -0.37
1366 36.25 -108.25 1.05
1367 36.25 -108.25 -0.1
1368 36.25 -108.25 2.27
1369 36.25 -108.25 -1.02
1370 36.25 -108.25 2.7
1371 36.25 -108.25 0.75
1372 36.25 -108.25 1.2
1373 36.25 -108.25 1.23
1374 36.25 -108.25 2.36
1375 36.25 -108.25 -1.72
1376 36.25 -108.25 -3
1377 36.25 -108.25 -0.38
1378 36.25 -108.25 1.22
